O [99, 98]
D [63, 12]
D [63, 13]
D [63, 14]
D [63, 15]
D [63, 16]
D [63, 17]
D [63, 18]
D [63, 19]
D [63, 20]
D [63, 21]
D [63, 22]
D [63, 23]
D [63, 24]
D [63, 25]
D [63, 26]
D [63, 27]
D [63, 28]
D [63, 29]
D [63, 30]
D [63, 31]
D [63, 32]
D [63, 33]
D [63, 34]
D [63, 35]
D [63, 36]
D [63, 37]
D [63, 38]
D [63, 39]
D [63, 40]
D [63, 41]
D [63, 42]
D [63, 43]
D [63, 44]
D [63, 45]
D [63, 46]
D [63, 47]
D [63, 48]
D [63, 49]
D [63, 50]
D [63, 51]
D [63, 52]
D [63, 53]
D [63, 54]
D [63, 55]
D [63, 56]
D [63, 57]
D [63, 58]
D [63, 59]
D [63, 60]
D [63, 61]
D [63, 62]
D [63, 63]
D [63, 64]
D [63, 65]
D [63, 66]
D [63, 67]
D [63, 68]
D [63, 69]
D [63, 70]
D [63, 71]
D [63, 72]
D [63, 73]
D [63, 74]
D [63, 75]
D [63, 76]
D [63, 77]
D [63, 78]
D [63, 79]
D [63, 80]
D [63, 81]
D [63, 82]
D [63, 83]
D [63, 84]
D [63, 85]
D [63, 86]
D [63, 87]
D [63, 88]
D [63, 89]
D [63, 90]
D [63, 91]
D [63, 92]
D [63, 93]
D [63, 94]
D [63, 95]
D [63, 96]
D [63, 97]
B [64, 97]
E [64, 96]
E [64, 95]
E [64, 94]
E [64, 93]
E [64, 92]
E [64, 91]
E [64, 90]
E [64, 89]
E [64, 88]
E [64, 87]
E [64, 86]
E [64, 85]
E [64, 84]
E [64, 83]
E [64, 82]
E [64, 81]
E [64, 80]
E [64, 79]
E [64, 78]
E [64, 77]
E [64, 76]
E [64, 75]
E [64, 74]
E [64, 73]
E [64, 72]
E [64, 71]
E [64, 70]
E [64, 69]
E [64, 68]
E [64, 67]
E [64, 66]
E [64, 65]
E [64, 64]
E [64, 63]
E [64, 62]
E [64, 61]
E [64, 60]
E [64, 59]
E [64, 58]
E [64, 57]
E [64, 56]
E [64, 55]
E [64, 54]
E [64, 53]
E [64, 52]
E [64, 51]
E [64, 50]
E [64, 49]
E [64, 48]
E [64, 47]
E [64, 46]
E [64, 45]
E [64, 44]
E [64, 43]
E [64, 42]
E [64, 41]
E [64, 40]
E [64, 39]
E [64, 38]
E [64, 37]
E [64, 36]
E [64, 35]
E [64, 34]
E [64, 33]
E [64, 32]
E [64, 31]
E [64, 30]
E [64, 29]
E [64, 28]
E [64, 27]
E [64, 26]
E [64, 25]
E [64, 24]
E [64, 23]
E [64, 22]
E [64, 21]
E [64, 20]
E [64, 19]
E [64, 18]
E [64, 17]
E [64, 16]
E [64, 15]
E [64, 14]
E [64, 13]
E [64, 12]
E [64, 11]
E [64, 10]
E [64, 9]
E [64, 8]
E [64, 7]
E [64, 6]
E [64, 5]
E [64, 4]
E [64, 3]
E [64, 2]
B [65, 2]
D [65, 3]
D [65, 4]
D [65, 5]
D [65, 6]
D [65, 7]
D [65, 8]
D [65, 9]
D [65, 10]
D [65, 11]
D [65, 12]
D [65, 13]
D [65, 14]
D [65, 15]
D [65, 16]
D [65, 17]
D [65, 18]
D [65, 19]
D [65, 20]
D [65, 21]
D [65, 22]
D [65, 23]
D [65, 24]
D [65, 25]
D [65, 26]
D [65, 27]
D [65, 28]
D [65, 29]
D [65, 30]
D [65, 31]
D [65, 32]
D [65, 33]
D [65, 34]
D [65, 35]
D [65, 36]
D [65, 37]
D [65, 38]
D [65, 39]
D [65, 40]
D [65, 41]
D [65, 42]
D [65, 43]
D [65, 44]
D [65, 45]
D [65, 46]
D [65, 47]
D [65, 48]
D [65, 49]
D [65, 50]
D [65, 51]
D [65, 52]
D [65, 53]
D [65, 54]
D [65, 55]
D [65, 56]
D [65, 57]
D [65, 58]
D [65, 59]
D [65, 60]
D [65, 61]
D [65, 62]
D [65, 63]
D [65, 64]
D [65, 65]
D [65, 66]
D [65, 67]
D [65, 68]
D [65, 69]
D [65, 70]
D [65, 71]
D [65, 72]
D [65, 73]
D [65, 74]
D [65, 75]
D [65, 76]
D [65, 77]
D [65, 78]
D [65, 79]
D [65, 80]
D [65, 81]
D [65, 82]
D [65, 83]
D [65, 84]
D [65, 85]
D [65, 86]
D [65, 87]
D [65, 88]
D [65, 89]
D [65, 90]
D [65, 91]
D [65, 92]
D [65, 93]
D [65, 94]
D [65, 95]
D [65, 96]
D [65, 97]
B [66, 97]
E [66, 96]
E [66, 95]
E [66, 94]
E [66, 93]
E [66, 92]
E [66, 91]
E [66, 90]
E [66, 89]
E [66, 88]
E [66, 87]
E [66, 86]
E [66, 85]
E [66, 84]
E [66, 83]
E [66, 82]
E [66, 81]
E [66, 80]
E [66, 79]
E [66, 78]
E [66, 77]
E [66, 76]
E [66, 75]
E [66, 74]
E [66, 73]
E [66, 72]
E [66, 71]
E [66, 70]
E [66, 69]
E [66, 68]
E [66, 67]
E [66, 66]
E [66, 65]
E [66, 64]
E [66, 63]
E [66, 62]
E [66, 61]
E [66, 60]
E [66, 59]
E [66, 58]
E [66, 57]
E [66, 56]
E [66, 55]
E [66, 54]
E [66, 53]
E [66, 52]
E [66, 51]
E [66, 50]
E [66, 49]
E [66, 48]
E [66, 47]
E [66, 46]
E [66, 45]
E [66, 44]
E [66, 43]
E [66, 42]
E [66, 41]
E [66, 40]
E [66, 39]
E [66, 38]
E [66, 37]
E [66, 36]
E [66, 35]
E [66, 34]
E [66, 33]
E [66, 32]
E [66, 31]
E [66, 30]
E [66, 29]
E [66, 28]
E [66, 27]
E [66, 26]
E [66, 25]
E [66, 24]
E [66, 23]
E [66, 22]
E [66, 21]
E [66, 20]
E [66, 19]
E [66, 18]
E [66, 17]
E [66, 16]
E [66, 15]
E [66, 14]
E [66, 13]
E [66, 12]
E [66, 11]
E [66, 10]
E [66, 9]
E [66, 8]
E [66, 7]
E [66, 6]
E [66, 5]
E [66, 4]
E [66, 3]
E [66, 2]
B [67, 2]
D [67, 3]
D [67, 4]
D [67, 5]
D [67, 6]
D [67, 7]
D [67, 8]
D [67, 9]
D [67, 10]
D [67, 11]
D [67, 12]
D [67, 13]
D [67, 14]
D [67, 15]
D [67, 16]
D [67, 17]
D [67, 18]
D [67, 19]
D [67, 20]
D [67, 21]
D [67, 22]
D [67, 23]
D [67, 24]
D [67, 25]
D [67, 26]
D [67, 27]
D [67, 28]
D [67, 29]
D [67, 30]
D [67, 31]
D [67, 32]
D [67, 33]
D [67, 34]
D [67, 35]
D [67, 36]
D [67, 37]
D [67, 38]
D [67, 39]
D [67, 40]
D [67, 41]
D [67, 42]
D [67, 43]
D [67, 44]
D [67, 45]
D [67, 46]
D [67, 47]
D [67, 48]
D [67, 49]
D [67, 50]
D [67, 51]
D [67, 52]
D [67, 53]
D [67, 54]
D [67, 55]
D [67, 56]
D [67, 57]
D [67, 58]
D [67, 59]
D [67, 60]
D [67, 61]
D [67, 62]
D [67, 63]
D [67, 64]
D [67, 65]
D [67, 66]
D [67, 67]
D [67, 68]
D [67, 69]
D [67, 70]
D [67, 71]
D [67, 72]
D [67, 73]
D [67, 74]
D [67, 75]
D [67, 76]
D [67, 77]
D [67, 78]
D [67, 79]
D [67, 80]
D [67, 81]
D [67, 82]
D [67, 83]
D [67, 84]
D [67, 85]
D [67, 86]
D [67, 87]
D [67, 88]
D [67, 89]
D [67, 90]
D [67, 91]
D [67, 92]
D [67, 93]
D [67, 94]
D [67, 95]
D [67, 96]
D [67, 97]
B [68, 97]
E [68, 96]
E [68, 95]
E [68, 94]
E [68, 93]
E [68, 92]
E [68, 91]
E [68, 90]
E [68, 89]
E [68, 88]
E [68, 87]
E [68, 86]
E [68, 85]
E [68, 84]
E [68, 83]
E [68, 82]
E [68, 81]
E [68, 80]
E [68, 79]
E [68, 78]
E [68, 77]
E [68, 76]
E [68, 75]
E [68, 74]
E [68, 73]
E [68, 72]
E [68, 71]
E [68, 70]
E [68, 69]
E [68, 68]
E [68, 67]
E [68, 66]
E [68, 65]
E [68, 64]
E [68, 63]
E [68, 62]
E [68, 61]
E [68, 60]
E [68, 59]
E [68, 58]
E [68, 57]
E [68, 56]
E [68, 55]
E [68, 54]
E [68, 53]
E [68, 52]
E [68, 51]
E [68, 50]
E [68, 49]
E [68, 48]
E [68, 47]
E [68, 46]
E [68, 45]
E [68, 44]
E [68, 43]
E [68, 42]
E [68, 41]
E [68, 40]
E [68, 39]
E [68, 38]
E [68, 37]
E [68, 36]
E [68, 35]
E [68, 34]
E [68, 33]
E [68, 32]
E [68, 31]
E [68, 30]
E [68, 29]
E [68, 28]
E [68, 27]
E [68, 26]
E [68, 25]
E [68, 24]
E [68, 23]
E [68, 22]
E [68, 21]
E [68, 20]
E [68, 19]
E [68, 18]
E [68, 17]
E [68, 16]
E [68, 15]
E [68, 14]
E [68, 13]
E [68, 12]
E [68, 11]
E [68, 10]
E [68, 9]
E [68, 8]
E [68, 7]
E [68, 6]
E [68, 5]
E [68, 4]
E [68, 3]
E [68, 2]
B [69, 2]
D [69, 3]
D [69, 4]
D [69, 5]
D [69, 6]
D [69, 7]
D [69, 8]
D [69, 9]
D [69, 10]
D [69, 11]
D [69, 12]
D [69, 13]
D [69, 14]
D [69, 15]
D [69, 16]
D [69, 17]
D [69, 18]
D [69, 19]
D [69, 20]
D [69, 21]
D [69, 22]
D [69, 23]
D [69, 24]
D [69, 25]
D [69, 26]
D [69, 27]
D [69, 28]
D [69, 29]
D [69, 30]
D [69, 31]
D [69, 32]
D [69, 33]
D [69, 34]
D [69, 35]
D [69, 36]
D [69, 37]
D [69, 38]
D [69, 39]
D [69, 40]
D [69, 41]
D [69, 42]
D [69, 43]
D [69, 44]
D [69, 45]
D [69, 46]
D [69, 47]
D [69, 48]
D [69, 49]
D [69, 50]
D [69, 51]
D [69, 52]
D [69, 53]
D [69, 54]
D [69, 55]
D [69, 56]
D [69, 57]
D [69, 58]
D [69, 59]
D [69, 60]
D [69, 61]
D [69, 62]
D [69, 63]
D [69, 64]
D [69, 65]
D [69, 66]
D [69, 67]
D [69, 68]
D [69, 69]
D [69, 70]
D [69, 71]
D [69, 72]
D [69, 73]
D [69, 74]
D [69, 75]
D [69, 76]
D [69, 77]
D [69, 78]
D [69, 79]
D [69, 80]
D [69, 81]
D [69, 82]
D [69, 83]
D [69, 84]
D [69, 85]
D [69, 86]
D [69, 87]
D [69, 88]
D [69, 89]
D [69, 90]
D [69, 91]
D [69, 92]
D [69, 93]
D [69, 94]
D [69, 95]
D [69, 96]
D [69, 97]
B [70, 97]
E [70, 96]
E [70, 95]
E [70, 94]
E [70, 93]
E [70, 92]
E [70, 91]
E [70, 90]
E [70, 89]
E [70, 88]
E [70, 87]
E [70, 86]
E [70, 85]
E [70, 84]
E [70, 83]
E [70, 82]
E [70, 81]
E [70, 80]
E [70, 79]
E [70, 78]
E [70, 77]
E [70, 76]
E [70, 75]
E [70, 74]
E [70, 73]
E [70, 72]
E [70, 71]
E [70, 70]
E [70, 69]
E [70, 68]
E [70, 67]
E [70, 66]
E [70, 65]
E [70, 64]
E [70, 63]
E [70, 62]
E [70, 61]
E [70, 60]
E [70, 59]
E [70, 58]
E [70, 57]
E [70, 56]
E [70, 55]
E [70, 54]
E [70, 53]
E [70, 52]
E [70, 51]
E [70, 50]
E [70, 49]
E [70, 48]
E [70, 47]
E [70, 46]
E [70, 45]
E [70, 44]
E [70, 43]
E [70, 42]
E [70, 41]
E [70, 40]
E [70, 39]
E [70, 38]
E [70, 37]
E [70, 36]
E [70, 35]
E [70, 34]
E [70, 33]
E [70, 32]
E [70, 31]
E [70, 30]
E [70, 29]
E [70, 28]
E [70, 27]
E [70, 26]
E [70, 25]
E [70, 24]
E [70, 23]
E [70, 22]
E [70, 21]
E [70, 20]
E [70, 19]
E [70, 18]
E [70, 17]
E [70, 16]
E [70, 15]
E [70, 14]
E [70, 13]
E [70, 12]
E [70, 11]
E [70, 10]
E [70, 9]
E [70, 8]
E [70, 7]
E [70, 6]
E [70, 5]
E [70, 4]
E [70, 3]
E [70, 2]
B [71, 2]
D [71, 3]
D [71, 4]
D [71, 5]
D [71, 6]
D [71, 7]
D [71, 8]
D [71, 9]
D [71, 10]
D [71, 11]
D [71, 12]
D [71, 13]
D [71, 14]
D [71, 15]
D [71, 16]
D [71, 17]
D [71, 18]
D [71, 19]
D [71, 20]
D [71, 21]
D [71, 22]
D [71, 23]
D [71, 24]
D [71, 25]
D [71, 26]
D [71, 27]
D [71, 28]
D [71, 29]
D [71, 30]
D [71, 31]
D [71, 32]
D [71, 33]
D [71, 34]
D [71, 35]
D [71, 36]
D [71, 37]
D [71, 38]
D [71, 39]
D [71, 40]
D [71, 41]
D [71, 42]
D [71, 43]
D [71, 44]
D [71, 45]
D [71, 46]
D [71, 47]
D [71, 48]
D [71, 49]
D [71, 50]
D [71, 51]
D [71, 52]
D [71, 53]
D [71, 54]
D [71, 55]
D [71, 56]
D [71, 57]
D [71, 58]
D [71, 59]
D [71, 60]
D [71, 61]
D [71, 62]
D [71, 63]
D [71, 64]
D [71, 65]
D [71, 66]
D [71, 67]
D [71, 68]
D [71, 69]
D [71, 70]
D [71, 71]
D [71, 72]
D [71, 73]
D [71, 74]
D [71, 75]
D [71, 76]
D [71, 77]
D [71, 78]
D [71, 79]
D [71, 80]
D [71, 81]
D [71, 82]
D [71, 83]
D [71, 84]
D [71, 85]
D [71, 86]
D [71, 87]
D [71, 88]
D [71, 89]
D [71, 90]
D [71, 91]
D [71, 92]
D [71, 93]
D [71, 94]
D [71, 95]
D [71, 96]
D [71, 97]
B [72, 97]
E [72, 96]
E [72, 95]
E [72, 94]
E [72, 93]
E [72, 92]
E [72, 91]
E [72, 90]
E [72, 89]
E [72, 88]
E [72, 87]
E [72, 86]
E [72, 85]
E [72, 84]
E [72, 83]
E [72, 82]
E [72, 81]
E [72, 80]
E [72, 79]
E [72, 78]
E [72, 77]
E [72, 76]
E [72, 75]
E [72, 74]
E [72, 73]
E [72, 72]
E [72, 71]
E [72, 70]
E [72, 69]
E [72, 68]
E [72, 67]
E [72, 66]
E [72, 65]
E [72, 64]
E [72, 63]
E [72, 62]
E [72, 61]
E [72, 60]
E [72, 59]
E [72, 58]
E [72, 57]
E [72, 56]
E [72, 55]
E [72, 54]
E [72, 53]
E [72, 52]
E [72, 51]
E [72, 50]
E [72, 49]
E [72, 48]
E [72, 47]
E [72, 46]
E [72, 45]
E [72, 44]
E [72, 43]
E [72, 42]
E [72, 41]
E [72, 40]
E [72, 39]
E [72, 38]
E [72, 37]
E [72, 36]
E [72, 35]
E [72, 34]
E [72, 33]
E [72, 32]
E [72, 31]
E [72, 30]
E [72, 29]
E [72, 28]
E [72, 27]
E [72, 26]
E [72, 25]
E [72, 24]
E [72, 23]
E [72, 22]
E [72, 21]
E [72, 20]
E [72, 19]
E [72, 18]
E [72, 17]
E [72, 16]
E [72, 15]
E [72, 14]
E [72, 13]
E [72, 12]
E [72, 11]
E [72, 10]
E [72, 9]
E [72, 8]
E [72, 7]
E [72, 6]
E [72, 5]
E [72, 4]
E [72, 3]
E [72, 2]
B [73, 2]
D [73, 3]
D [73, 4]
D [73, 5]
D [73, 6]
D [73, 7]
D [73, 8]
D [73, 9]
D [73, 10]
D [73, 11]
D [73, 12]
D [73, 13]
D [73, 14]
D [73, 15]
D [73, 16]
D [73, 17]
D [73, 18]
D [73, 19]
D [73, 20]
D [73, 21]
D [73, 22]
D [73, 23]
D [73, 24]
D [73, 25]
D [73, 26]
D [73, 27]
D [73, 28]
D [73, 29]
D [73, 30]
D [73, 31]
D [73, 32]
D [73, 33]
D [73, 34]
D [73, 35]
D [73, 36]
D [73, 37]
D [73, 38]
D [73, 39]
D [73, 40]
D [73, 41]
D [73, 42]
D [73, 43]
D [73, 44]
D [73, 45]
D [73, 46]
D [73, 47]
D [73, 48]
D [73, 49]
D [73, 50]
D [73, 51]
D [73, 52]
D [73, 53]
D [73, 54]
D [73, 55]
D [73, 56]
D [73, 57]
D [73, 58]
D [73, 59]
D [73, 60]
D [73, 61]
D [73, 62]
D [73, 63]
D [73, 64]
D [73, 65]
D [73, 66]
D [73, 67]
D [73, 68]
D [73, 69]
D [73, 70]
D [73, 71]
D [73, 72]
D [73, 73]
D [73, 74]
D [73, 75]
D [73, 76]
D [73, 77]
D [73, 78]
D [73, 79]
D [73, 80]
D [73, 81]
D [73, 82]
D [73, 83]
D [73, 84]
D [73, 85]
D [73, 86]
D [73, 87]
D [73, 88]
D [73, 89]
D [73, 90]
D [73, 91]
D [73, 92]
D [73, 93]
D [73, 94]
D [73, 95]
D [73, 96]
D [73, 97]
B [74, 97]
E [74, 96]
E [74, 95]
E [74, 94]
E [74, 93]
E [74, 92]
E [74, 91]
E [74, 90]
E [74, 89]
E [74, 88]
E [74, 87]
E [74, 86]
E [74, 85]
E [74, 84]
E [74, 83]
E [74, 82]
E [74, 81]
E [74, 80]
E [74, 79]
E [74, 78]
E [74, 77]
E [74, 76]
E [74, 75]
E [74, 74]
E [74, 73]
E [74, 72]
E [74, 71]
E [74, 70]
E [74, 69]
E [74, 68]
E [74, 67]
E [74, 66]
E [74, 65]
E [74, 64]
E [74, 63]
E [74, 62]
E [74, 61]
E [74, 60]
E [74, 59]
E [74, 58]
E [74, 57]
E [74, 56]
E [74, 55]
E [74, 54]
E [74, 53]
E [74, 52]
E [74, 51]
E [74, 50]
E [74, 49]
E [74, 48]
E [74, 47]
E [74, 46]
E [74, 45]
E [74, 44]
E [74, 43]
E [74, 42]
E [74, 41]
E [74, 40]
E [74, 39]
E [74, 38]
E [74, 37]
E [74, 36]
E [74, 35]
E [74, 34]
E [74, 33]
E [74, 32]
E [74, 31]
E [74, 30]
E [74, 29]
E [74, 28]
E [74, 27]
E [74, 26]
E [74, 25]
E [74, 24]
E [74, 23]
E [74, 22]
E [74, 21]
E [74, 20]
E [74, 19]
E [74, 18]
E [74, 17]
E [74, 16]
E [74, 15]
E [74, 14]
E [74, 13]
E [74, 12]
E [74, 11]
E [74, 10]
E [74, 9]
E [74, 8]
E [74, 7]
E [74, 6]
E [74, 5]
E [74, 4]
E [74, 3]
E [74, 2]
B [75, 2]
D [75, 3]
D [75, 4]
D [75, 5]
D [75, 6]
D [75, 7]
D [75, 8]
D [75, 9]
D [75, 10]
D [75, 11]
D [75, 12]
D [75, 13]
D [75, 14]
D [75, 15]
D [75, 16]
D [75, 17]
D [75, 18]
D [75, 19]
D [75, 20]
D [75, 21]
D [75, 22]
D [75, 23]
D [75, 24]
D [75, 25]
D [75, 26]
D [75, 27]
D [75, 28]
D [75, 29]
D [75, 30]
D [75, 31]
D [75, 32]
D [75, 33]
D [75, 34]
D [75, 35]
D [75, 36]
D [75, 37]
D [75, 38]
D [75, 39]
D [75, 40]
D [75, 41]
D [75, 42]
D [75, 43]
D [75, 44]
D [75, 45]
D [75, 46]
D [75, 47]
D [75, 48]
D [75, 49]
D [75, 50]
D [75, 51]
D [75, 52]
D [75, 53]
D [75, 54]
D [75, 55]
D [75, 56]
D [75, 57]
D [75, 58]
D [75, 59]
D [75, 60]
D [75, 61]
D [75, 62]
D [75, 63]
D [75, 64]
D [75, 65]
D [75, 66]
D [75, 67]
D [75, 68]
D [75, 69]
D [75, 70]
D [75, 71]
D [75, 72]
D [75, 73]
D [75, 74]
D [75, 75]
D [75, 76]
D [75, 77]
D [75, 78]
D [75, 79]
D [75, 80]
D [75, 81]
D [75, 82]
D [75, 83]
D [75, 84]
D [75, 85]
D [75, 86]
D [75, 87]
D [75, 88]
D [75, 89]
D [75, 90]
D [75, 91]
D [75, 92]
D [75, 93]
D [75, 94]
D [75, 95]
D [75, 96]
D [75, 97]
B [76, 97]
E [76, 96]
E [76, 95]
E [76, 94]
E [76, 93]
E [76, 92]
E [76, 91]
E [76, 90]
E [76, 89]
E [76, 88]
E [76, 87]
E [76, 86]
E [76, 85]
E [76, 84]
E [76, 83]
E [76, 82]
E [76, 81]
E [76, 80]
E [76, 79]
E [76, 78]
E [76, 77]
E [76, 76]
E [76, 75]
E [76, 74]
E [76, 73]
E [76, 72]
E [76, 71]
E [76, 70]
E [76, 69]
E [76, 68]
E [76, 67]
E [76, 66]
E [76, 65]
E [76, 64]
E [76, 63]
E [76, 62]
E [76, 61]
E [76, 60]
E [76, 59]
E [76, 58]
E [76, 57]
E [76, 56]
E [76, 55]
E [76, 54]
E [76, 53]
E [76, 52]
E [76, 51]
E [76, 50]
E [76, 49]
E [76, 48]
E [76, 47]
E [76, 46]
E [76, 45]
E [76, 44]
E [76, 43]
E [76, 42]
E [76, 41]
E [76, 40]
E [76, 39]
E [76, 38]
E [76, 37]
E [76, 36]
E [76, 35]
E [76, 34]
E [76, 33]
E [76, 32]
E [76, 31]
E [76, 30]
E [76, 29]
E [76, 28]
E [76, 27]
E [76, 26]
E [76, 25]
E [76, 24]
E [76, 23]
E [76, 22]
E [76, 21]
E [76, 20]
E [76, 19]
E [76, 18]
E [76, 17]
E [76, 16]
E [76, 15]
E [76, 14]
E [76, 13]
E [76, 12]
E [76, 11]
E [76, 10]
E [76, 9]
E [76, 8]
E [76, 7]
E [76, 6]
E [76, 5]
E [76, 4]
E [76, 3]
E [76, 2]
B [77, 2]
D [77, 3]
D [77, 4]
D [77, 5]
D [77, 6]
D [77, 7]
D [77, 8]
D [77, 9]
D [77, 10]
D [77, 11]
D [77, 12]
D [77, 13]
D [77, 14]
D [77, 15]
D [77, 16]
D [77, 17]
D [77, 18]
D [77, 19]
D [77, 20]
D [77, 21]
D [77, 22]
D [77, 23]
D [77, 24]
D [77, 25]
D [77, 26]
D [77, 27]
D [77, 28]
D [77, 29]
D [77, 30]
D [77, 31]
D [77, 32]
D [77, 33]
D [77, 34]
D [77, 35]
D [77, 36]
D [77, 37]
D [77, 38]
D [77, 39]
D [77, 40]
D [77, 41]
D [77, 42]
D [77, 43]
D [77, 44]
D [77, 45]
D [77, 46]
D [77, 47]
D [77, 48]
D [77, 49]
D [77, 50]
D [77, 51]
D [77, 52]
D [77, 53]
D [77, 54]
D [77, 55]
D [77, 56]
D [77, 57]
D [77, 58]
D [77, 59]
D [77, 60]
D [77, 61]
D [77, 62]
D [77, 63]
D [77, 64]
D [77, 65]
D [77, 66]
D [77, 67]
D [77, 68]
D [77, 69]
D [77, 70]
D [77, 71]
D [77, 72]
D [77, 73]
D [77, 74]
D [77, 75]
D [77, 76]
D [77, 77]
D [77, 78]
D [77, 79]
D [77, 80]
D [77, 81]
D [77, 82]
D [77, 83]
D [77, 84]
D [77, 85]
D [77, 86]
D [77, 87]
D [77, 88]
D [77, 89]
D [77, 90]
D [77, 91]
D [77, 92]
D [77, 93]
D [77, 94]
D [77, 95]
D [77, 96]
D [77, 97]
B [78, 97]
E [78, 96]
E [78, 95]
E [78, 94]
E [78, 93]
E [78, 92]
E [78, 91]
E [78, 90]
E [78, 89]
E [78, 88]
E [78, 87]
E [78, 86]
E [78, 85]
E [78, 84]
E [78, 83]
E [78, 82]
E [78, 81]
E [78, 80]
E [78, 79]
E [78, 78]
E [78, 77]
E [78, 76]
E [78, 75]
E [78, 74]
E [78, 73]
E [78, 72]
E [78, 71]
E [78, 70]
E [78, 69]
E [78, 68]
E [78, 67]
E [78, 66]
E [78, 65]
E [78, 64]
E [78, 63]
E [78, 62]
E [78, 61]
E [78, 60]
E [78, 59]
E [78, 58]
E [78, 57]
E [78, 56]
E [78, 55]
E [78, 54]
E [78, 53]
E [78, 52]
E [78, 51]
E [78, 50]
E [78, 49]
E [78, 48]
E [78, 47]
E [78, 46]
E [78, 45]
E [78, 44]
E [78, 43]
E [78, 42]
E [78, 41]
E [78, 40]
E [78, 39]
E [78, 38]
E [78, 37]
E [78, 36]
E [78, 35]
E [78, 34]
E [78, 33]
E [78, 32]
E [78, 31]
E [78, 30]
E [78, 29]
E [78, 28]
E [78, 27]
E [78, 26]
E [78, 25]
E [78, 24]
E [78, 23]
E [78, 22]
E [78, 21]
E [78, 20]
E [78, 19]
E [78, 18]
E [78, 17]
E [78, 16]
E [78, 15]
E [78, 14]
E [78, 13]
E [78, 12]
E [78, 11]
E [78, 10]
E [78, 9]
E [78, 8]
E [78, 7]
E [78, 6]
E [78, 5]
E [78, 4]
E [78, 3]
E [78, 2]
B [79, 2]
D [79, 3]
D [79, 4]
D [79, 5]
D [79, 6]
D [79, 7]
D [79, 8]
D [79, 9]
D [79, 10]
D [79, 11]
D [79, 12]
D [79, 13]
D [79, 14]
D [79, 15]
D [79, 16]
D [79, 17]
D [79, 18]
D [79, 19]
D [79, 20]
D [79, 21]
D [79, 22]
D [79, 23]
D [79, 24]
D [79, 25]
D [79, 26]
D [79, 27]
D [79, 28]
D [79, 29]
D [79, 30]
D [79, 31]
D [79, 32]
D [79, 33]
D [79, 34]
D [79, 35]
D [79, 36]
D [79, 37]
D [79, 38]
D [79, 39]
D [79, 40]
D [79, 41]
D [79, 42]
D [79, 43]
D [79, 44]
D [79, 45]
D [79, 46]
D [79, 47]
D [79, 48]
D [79, 49]
D [79, 50]
D [79, 51]
D [79, 52]
D [79, 53]
D [79, 54]
D [79, 55]
D [79, 56]
D [79, 57]
D [79, 58]
D [79, 59]
D [79, 60]
D [79, 61]
D [79, 62]
D [79, 63]
D [79, 64]
D [79, 65]
D [79, 66]
D [79, 67]
D [79, 68]
D [79, 69]
D [79, 70]
D [79, 71]
D [79, 72]
D [79, 73]
D [79, 74]
D [79, 75]
D [79, 76]
D [79, 77]
D [79, 78]
D [79, 79]
D [79, 80]
D [79, 81]
D [79, 82]
D [79, 83]
D [79, 84]
D [79, 85]
D [79, 86]
D [79, 87]
D [79, 88]
D [79, 89]
D [79, 90]
D [79, 91]
D [79, 92]
D [79, 93]
D [79, 94]
D [79, 95]
D [79, 96]
D [79, 97]
B [80, 97]
E [80, 96]
E [80, 95]
E [80, 94]
E [80, 93]
E [80, 92]
E [80, 91]
E [80, 90]
E [80, 89]
E [80, 88]
E [80, 87]
E [80, 86]
E [80, 85]
E [80, 84]
E [80, 83]
E [80, 82]
E [80, 81]
E [80, 80]
E [80, 79]
E [80, 78]
E [80, 77]
E [80, 76]
E [80, 75]
E [80, 74]
E [80, 73]
E [80, 72]
E [80, 71]
E [80, 70]
E [80, 69]
E [80, 68]
E [80, 67]
E [80, 66]
E [80, 65]
E [80, 64]
E [80, 63]
E [80, 62]
E [80, 61]
E [80, 60]
E [80, 59]
E [80, 58]
E [80, 57]
E [80, 56]
E [80, 55]
E [80, 54]
E [80, 53]
E [80, 52]
E [80, 51]
E [80, 50]
E [80, 49]
E [80, 48]
E [80, 47]
E [80, 46]
E [80, 45]
E [80, 44]
E [80, 43]
E [80, 42]
E [80, 41]
E [80, 40]
E [80, 39]
E [80, 38]
E [80, 37]
E [80, 36]
E [80, 35]
E [80, 34]
E [80, 33]
E [80, 32]
E [80, 31]
E [80, 30]
E [80, 29]
E [80, 28]
E [80, 27]
E [80, 26]
E [80, 25]
E [80, 24]
E [80, 23]
E [80, 22]
E [80, 21]
E [80, 20]
E [80, 19]
E [80, 18]
E [80, 17]
E [80, 16]
E [80, 15]
E [80, 14]
E [80, 13]
E [80, 12]
E [80, 11]
E [80, 10]
E [80, 9]
E [80, 8]
E [80, 7]
E [80, 6]
E [80, 5]
E [80, 4]
E [80, 3]
E [80, 2]
B [81, 2]
D [81, 3]
D [81, 4]
D [81, 5]
D [81, 6]
D [81, 7]
D [81, 8]
D [81, 9]
D [81, 10]
D [81, 11]
D [81, 12]
D [81, 13]
D [81, 14]
D [81, 15]
D [81, 16]
D [81, 17]
D [81, 18]
D [81, 19]
D [81, 20]
D [81, 21]
D [81, 22]
D [81, 23]
D [81, 24]
D [81, 25]
D [81, 26]
D [81, 27]
D [81, 28]
D [81, 29]
D [81, 30]
D [81, 31]
D [81, 32]
